Title,docking score
COc1cccc(CNc2cccn3nc(Nc4cccc(N5CCN(C)CC5)c4)nc23)c1,-8.514
COC(=O)Cn1c(=O)c2cc(OC)c(OC)cc2c2cnc3[nH]ccc3c21,-10.05
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCC(C(=O)NCCCCCC(=O)NO)CC4)cc3)n2)cc1,-9.544
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2cccc3ccccc23)CC1,-6.298
COc1ccc(-c2nc(Nc3cccc(NC(=O)CN)c3)nc3[nH]cnc23)cc1OC,-10.503
Cc1cc(CC[C@]2(O)CCN(S(=O)(=O)C[C@H]3CC[C@H](N(C)c4ncnc5[nH]ccc45)CC3)C2)on1,-7.396
Cc1ncc(CN2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)CC2)s1,-5.754
c1ccc(-n2cnnn2)c(-c2nc(-c3ccc4[nH]ncc4c3)cs2)c1,-8.166
Nc1nn2cccnc2c1-c1cc(N2CCCC(O)C2)ncn1,-9.394
C[C@H](O)[C@H](CO)Nc1c(C(N)=O)cnn2cc(-c3ccccc3)cc12,-7.737
COc1ccccc1CNC(=O)CCN1CCOCC1,-5.383
CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2C[C@@](C)(CO)[C@@](C)(CO)C2)CC1,-7.947
CN(c1ncnc2[nH]ccc12)[C@H]1CN(C(=O)Nc2cc(Cl)ccc2Cl)CC12CC2,-8.298
NC(=O)COC(=O)COC(=O)C(O)C(Cl)Cl,-4.579
NC(=O)C(CS)C(F)(F)F,-5.728
O=C(Nc1ccc2[nH]ncc2c1)c1ccccc1,-6.719
COc1cccc(/C=N/NC(=O)c2[nH]c(C)c(C(=O)N/N=C/c3cccc(OC)c3O)c2C)c1O,-5.112
CC[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C)c3)nc12,-9.018
CNc1cc(-c2cc(C(N)=O)n(-c3cc(Cl)ccc3C)c2)ncn1,-9.443
COc1ccccc1C(C[N+](=O)[O-])c1c(N)n(C)c(=O)n(C)c1=O,-6.684
O=C(O)C(CC1CCCCC1)C(=O)NO,-4.625
CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2CC[C@@H](C#N)C2)C1,-8.463
C[C@H](Nc1ncc(C(N)=O)c2[nH]c3ccc(F)cc3c12)C(C)(C)C,-6.401
COCCN[C@H]1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1,-8.401
O=C(COC(=O)C(F)(F)F)OCC(=O)Oc1ccccc1,-5.211
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OCCCc2cccnc2)C1,-7.224
CCN1CCN(CC1)C(=O)c1ccccc1,-6.03
CC(C)COC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,-7.112
CC(=O)N1CCCC(Nc2ncccc2-c2cnc3nc[nH]c3n2)C1,-8.142
CCOC(=O)c1c[nH]c2ncnc(-c3ccc(N(C)C)cc3)c12,-7.152
CC(O)N(C)C,-4.43
OC(CNc1ccccc1)C(F)(F)F,-6.439
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2cccc(F)c21,-7.498
O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CNCC(F)(F)F)CC2)CN1C1CC1,-10.035
C=C[C@@]1(O)CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,-8.885
O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4F)c3)cc21,-8.129
C=CC(=O)Nc1ccc(CNc2cc(Nc3cnn(CCOC)c3)ncn2)cc1,-6.62
NC(=O)COC(=O)COC(c1ccccc1)c1ccccc1,-5.085
CC(C)=CCc1ccccc1CC(C)C,-5.338
C=CC(=O)Nc1cccc(Cn2nc(Br)c3c(N)ncnc32)c1,-7.805
CS(=O)(=O)c1cccc(-c2cccn3nc(Nc4cccc(N5CCOCC5)c4)nc23)c1,-8.821
NCCCc1nc2cc(C(N)=O)ccc2n1CCN,-8.763
COc1ccccc1CNC(=O)COc1cccc(O)c1,-4.741
NC(=S)Nc1ccccc1O,-6.974
COc1ccc(-c2nc3c(NCC4CCN(C)CC4)c(Cl)cnc3[nH]2)cc1,-7.867
FC(F)COc1ccc(C(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,-6.553
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCS(=O)(=O)CC1,-7.997
CC1(C)CN(c2ccc(C#N)cn2)CC[C@H]1Nc1c(C(N)=O)cnn2cc(N3CC(c4ccccc4)CC3=O)cc12,-9.661
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cc(Cl)ccc1Cl,-8.832
COc1cc2cc(c1OCCN1CCCC1)COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,-5.956
Cc1ccc(-c2cccn3nc(Nc4ccc5c(c4)CCNCC5)nc23)c(OCC(C)C)c1,-5.144
CCCCNS(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,-8.197
CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(C(=O)N4CCOCC4)c(F)c3)n2)CC1,-8.391
O=C1COC(CO)N1O,-4.942
N=C(N)NCCCOC(N)=O,-3.157
FC(F)(F)Sc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,-9.016
CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,-6.702
CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,-7.671
C[C@@]1(C#N)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12,-8.124
CCNC(=O)c1ccc(Nc2ncc(F)c(N3C[C@H]4CC[C@H](C3)N4C(=O)C3CC3)n2)cc1,-6.456
Oc1ncnc2cccc(F)c12,-8.652
CC(C)(C)C(=O)c1c[nH]c2ncc(Nc3ccc(/C=C(\C#N)c4nccs4)cc3)nc12,-7.224
COc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(NS(C)(=O)=O)C4(C)C)c(C(N)=O)cnn3c2)cn1,-9.287
N#C[C@H]1CCC2(C[C@@H]1n1cc(C(N)=O)c(Nc3ccccc3)n1)OCCO2,-7.253
CN1CCC(c2ccc(Nc3nc4c(Nc5ccccc5CN(C)S(C)(=O)=O)cccn4n3)cc2)CC1,-6.445
c1cc2c(ncn3nnc([C@H]4CC[C@@H](NN5CCOCC5)CC4)c23)[nH]1,-9.381
N#C[C@@H]1CN(Cc2cocn2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,-8.656
CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3nc(C)c(C(=O)NC)s3)nc21,-8.939
CN1CCN(CC(=O)Nc2ccc(-c3ccnc(Nc4cccc(OCCCCCCC(=O)NO)c4)n3)cc2)CC1,-7.671
Nc1nc(-c2ccccc2)c(F)c(=O)[nH]1,-8.183
CS(=O)(=O)Nc1cccc2[nH]ncc12,-7.393
O=C1Nc2ccccc2Oc2ccccc21,-6.721
NC(CC(O)C(F)(F)F)C(=O)O,-4.775
CCc1cc(O)c(F)cc1-c1cc(NS(=O)(=O)CCC(=O)OC)c2cn[nH]c2c1,-8.75
Cc1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1,-7.18
COc1ccccc1CNCC1CCOCC1,-5.485
Nc1ncc(C(=O)Nc2ccccc2)c2sc(-c3ccc(N4CCOCC4)cc3)cc12,-6.727
COC(=O)C(C)(C)COC(=O)C(O)C(C)C,-5.467
NC(=O)C(CO)OC(CO)CO,-3.921
NC(=O)c1ccccc1Nc1cc(Nc2ccc(F)cn2)ncc1C(N)=O,-8.003
C[C@@H]1CCN(C(=O)CO)C[C@@H]1N(C)c1ncnc2[nH]ccc12,-8.505
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,-6.858
C/C=C/C(=O)N1CCC[C@@H](Nc2ncnc3[nH]ccc23)C1,-8.275
Oc1cc2c(cn1)[nH]c1ccc(-c3cccc(F)c3)cc12,-8.539
O=C(CN1CCCCC1)Nc1cccc(-c2cnc3ccccc3n2)c1,-7.152
Nc1ncnc2ncccc12,-7.729
CC(=O)OC=C(O)c1ccccc1O,-5.86
NC(=O)c1cccc(c1)-c1ccc2c(cccc2c1)-c1ccccc1,-7.778
CC(C)Oc1cccc(c1)n1cccc1,-6.112
N#C[C@H]1C[C@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C3CC3)cc2)n1,-8.774
Nc1nn2cccnc2c1-c1cc(NCc2cccnc2)ncn1,-8.804
Cc1noc(C)c1-c1cc(C(N)=O)c2[nH]c3cc(C(=O)N4CCOCC4)ccc3c2n1,-7.667
Cc1[nH]c(-c2c(N[C@H]3CC[C@@H](N)CC3)cc[nH]c2=O)nc1-c1cnn(C)c1,-10.17
O=c1[nH]ccc2nc(Nc3c(F)cc(F)cc3Cl)c3ccc(F)cc3c12,-9.672
COC(=O)N1CCCC12CCN(c1ncnc3[nH]ccc13)C2,-8.45
COCC(C)(C)N(C)[C@H]1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,-8.236
CN(C)CC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,-7.58
N#C[C@H]1C[C@@H](N2CC3(CCC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccccc2)n1,-5.431
CC1(C)CN([C@@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,-6.259
CN(c1ccc(NS(=O)(=O)Cc2ccccc2F)cn1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,-7.747
CN(CCOc1cccc(NC2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c1)c1ccnc(F)c1,-8.806
OC(CNCN=Nc1ccccc1)c1ccccc1,-5.812
FC1(F)CCC(c2nnn3cnc4[nH]ccc4c23)CC1,-9.746
CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CN(Cc3ccccc3)CC4)n[nH]c2c1,-6.47
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,-6.277
C[C@@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)O,-6.983
O=C(O)CCC(=O)OC(O)C(F)(F)F,-4.69
CN(C1CC1)S(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,-8.142
CN(c1ccc(C#N)cc1Br)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,-8.467
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)CC1,-8.078
CN1CCN(CC1)C1CC(O)CC2CC(C)(O)CCC1O2,-5.753
Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,-7.219
COc1cc2c(=O)n([C@@H](C(=O)NCC(F)(F)F)C(C)C)c3c4cc[nH]c4ncc3c2cc1OC,-10.847
OCCSCC(O)CO,-3.202
NC(=O)c1cc(-c2ccccc2)sc1Nc1cccc(C(F)(F)F)n1,-7.859
NC(=O)COCC1CCo1,-5.592
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(C(=O)OCC(F)F)CC1,-7.802
C[C@H]1CN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C[C@H]1S(C)(=O)=O,-7.243
CC(C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1)C(F)(F)F,-6.503
OCCN1CCN1CCO,-4.296
COc1ccccc1CNCC1OC(=O)c2ccccc21,-7.644
CCCCCCN1C(=O)COC1=O,-5.288
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2ccc(C(F)(F)F)cc2)CC1,-8.25
N#CCN[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,-10.446
COc1ccccc1CN1CCOCC1,-5.901
OC1(C(F)(F)F)CN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,-8.912
N#CC[C@H]1CC[C@H](n2c(=O)[nH]c3cnc(Nc4ccc[nH]c4=O)nc32)CC1,-9.498
N#C[C@@H]1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)CC(F)(F)F)cc2)n1,-8.419
CN1CCN(c2ccc(Nc3nccc(-c4ccc(C(=O)NCC#N)cc4)n3)cc2)CC1,-9.03
O=C(NC1CCC(C(=O)O)CC1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12,-6.777
Cn1c(Cl)cnc1/C=C/C(=O)c1ccccc1O,-7.495
CN1CCN(c2cncc(Nc3nc4cncc(-c5ccc(S(C)(=O)=O)cc5)n4n3)c2)CC1,-9.093
N#C[C@H]1C[C@@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C3CC3)cc2)n1,-8.959
CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC[C@H](Cc3cnccn3)C2)CC1,-7.235
COc1ccccc1CSC(=O)C(N)C(O)CO,-4.492
CC(=O)c1ccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)cc2C(N)=O)cc1,-8.755
C[C@H](N[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)[C@@H](C#N)C1)C1CC1,-8.395
CNC(=O)c1cnc(Nc2ccccn2)cc1Nc1ccccc1C(N)=O,-6.234
COP(=O)(O)CC(O)CO,-3.03
c1ccc(CCN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,-5.26
CS(=O)(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3[nH]ncc3n2)C1,-7.931
CCC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,-6.43
NCCCNC(=O)C(N)CO,-3.638
CC(C)(C)OC(=O)COCC(O)CO,-1.045
CC(C)(O)C1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,-8.948
C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCNCC4)cc3OC)ncc2C2CC2)c1,-7.33
Cc1nc(C(N)=O)c2[nH]c3cc(C(C)(C)O)ccc3c2c1-c1cccc(-n2cnc3ccccc3c2=O)c1C,-5.975
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccncc3)cc2)n1,-8.455
NC(=O)Nc1ccccc1N,-5.881
N#C[C@@H]1CCN(C(=O)OCc2ccccc2)C[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,-6.486
CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@@H](C)C5CC5)c4n3)cc21,-7.876
COc1ccc(-c2nc3c(OCC4CCNCC4)c(Cl)cnc3[nH]2)cc1,-8.407
Cc1ccc(NC(=O)CCC(F)(F)F)cc1N1CCc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2C1,-3.222
CN(c1ccc(C(=O)NCc2ccccc2)cc1F)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,-7.131
COCCNCCCO,-1.128
C=CC(=O)Nc1cccc(CNc2nc(Nc3cc(F)c(N4CCOCC4)c(F)c3)ncc2Cl)c1,-7.942
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2ccc(C(F)(F)F)nc2)CC1,-7.925
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(S(C)(=O)=O)CC4C3)n2)cn1,-8.57
COc1cccc(c1)-n1c(C)nnc1SCC(=O)Nc1ccccc1C,-5.938
CCOC(=O)c1c[nH]c2ncnc(-c3cccc(NC(=O)/C=C/c4ccncc4)c3)c12,-4.347
CCN(c1ccc(C#N)cn1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,-8.362
COc1ccccc1-c1cccnc1,-7.438
C=CC(=O)N1CCN(c2cc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)cc(C(F)(F)F)c2)CC1,-8.239
O=P(O)(O)C(O)CC(O)O,-3.957
CCCc1cc(O)ccc1-c1ccc2c(-c3nc4ccccc4[nH]3)n[nH]c2c1,-6.277
NS(=O)(=O)c1ccc(nc1)NCc1ccccc1OC(F)F,-6.479
O[C@H]1CCN(C[C@H]2CC[C@@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,-9.92
N#C[C@@H]1CCCC[C@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)F)nc2)n1,-7.853
N#C[C@@H]1CN(C(=O)OCCC2CC2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,-5.684
NC(=O)c1cnc(N2CCCCC2)c2c1[nH]c1ccc(F)cc12,-7.11
CN(C)[C@@H]1CCN(c2ncc(-c3cnc4[nH]ccc4n3)c(N[C@H]3CCCN(S(C)(=O)=O)C3)n2)C1,-8.696
CNS(=O)(=O)[C@H]1CCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,-7.961
O=C1Nc2cnc(-c3cccnc3)cc2/C1=C/c1ccc[nH]1,-7.487
Cc1cc(N(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)nc(Cl)c1C#N,-8.372
NC(=O)C(O)C(O)C(O)CO,-4.592
COc1ccc(CNc2cccn3nc(Nc4ccc(N5CCN(C)CC5)cc4)nc23)cc1,-9.463
C[C@@H](NC(=O)c1c[nH]c2ncc(-c3ncn4cc(F)cc(F)c34)nc12)C(=O)N1CC(C#N)C1,-9.427
Cc1nn(C)c(C)c1Nc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cccn2n1,-9.716
Nc1nn2cccnc2c1-c1cc(N2CCCCC2)ncn1,-8.324
O=CC(COC(=O)ONC(=O)c1ccccc1)n1cccc1,-5.991
Nc1cccc(-c2cc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,-7.294
COC(=O)COCC(=O)O,-4.076
NC(=O)NCc1c(F)cccc1Cl,-6.217
C=CC(=O)N[C@@H]1CCCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)C1,-6.249
Clc1cnc2nc1NCCc1cccc(c1)OCCc1cccc(c1)N2,-6.909
Clc1ccc(CN[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,-9.173
N#C[C@@H]1CCCC[C@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCCN3CCOCC3)cc2)n1,-8.405
N#C[C@@H]1CCCC[C@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCC3CC3)cc2)n1,-8.18
Cc1cnc(NC(=O)C2CC2)nc1-c1c[nH]c2c(NC(=O)[C@H](C)N3CCN(C)CC3)cccc12,-6.045
Cc1ccc(Cl)cc1-c1cn(-c2ccnc(N)n2)cc1C(N)=O,-7.135
C[C@@H](Nc1nccc(-n2cnc3ccncc32)n1)c1ccccc1,-7.206
Cn1cc(-c2cc3nccnc3c(NC[C@@H]3CNCCO3)n2)cn1,-7.161
C[C@@H](NC(=O)c1c[nH]c2ncc(-c3ncn4cc(F)ccc34)nc12)C(=O)N1CC(C#N)C1,-9.375
CN(C)C(=O)COCCO,-3.699
C=C(CNS(C)(=O)=O)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,-4.573
CCS(=O)(=O)Nc1cc(-c2ccc(O)cc2)cc2[nH]ncc12,-8.114
COc1ccc(cc1)C1CC(=O)N1NC(=O)COc1ccccc1,-7.355
CC[C@@H](CO)Nc1ncc(-c2cnc3[nH]ccc3n2)c(N[C@H]2CCCN(S(C)(=O)=O)C2)n1,-9.434
N#Cc1ccc2ncc(-c3ncc4c(n3)n(C3CCOCC3)c(=O)n4C[C@@H](O)CO)n2c1,-7.953
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)c(C(F)(F)F)c3)n2)cc1,-9.159
CC(=O)NCC(=O)Nc1c(F)cccc1F,-6.615
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(C(=O)CC#N)CC4C3)n2)cn1,-7.873
COc1ccc2cc1OCC/C=C/CN(C)Cc1cccc(c1)Nc1nccc-2n1,-4.393
C#CCN(c1ccc(C#N)cc1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,-8.912
CC1(C)CN(c2ncc(C#N)cn2)CC[C@H]1Nc1c(C(N)=O)cnn2cc(N3CCC(CCCC(=O)O)C3=O)cc12,-9.614
CC(=O)O[C@@H](C)C(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,-9.322
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCC(C(=O)NO)CC4)cc3)n2)cc1,-9.089
N#C[C@@H]1CN(C(=O)OC2CCCC2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,-5.235
CCN1CCN(CC(=O)NNC(=O)C2CC(=O)N(c3ccccc3)C2)CC1,-5.584
CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CCC(F)(F)CC2)C1,-9.049
CN1CCN(c2ccc(Nc3nc4c(NCc5ccccc5CN(C)S(C)(=O)=O)cccn4n3)cc2)CC1,-8.919
N#Cc1ccc(CN2CCC(c3nnn4cnc5[nH]cc(Cl)c5c34)CC2)cc1,-8.422
COc1ccccc1NCCNC(=O)CN1CCN(C(C)=O)CC1,-5.995
C[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC(C)(C)O)c3)nc12,-8.942
Cn1cc(Nc2ncc(Cl)c(NC3CCC4(CC3)CCN(c3ccc(C#N)cn3)CC4)n2)cn1,-6.952
CCN1CCOCC1,-5.152
Cc1cccc(c1)-c1cccc(c1)C(N)=O,-7.857
CCNC(=O)O[C@@H]1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@@H](C#N)C1,-7.749
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(Cc2cccnn2)CC1,-7.304
NC(=O)c1cnc(N2CCCC2)c2c1[nH]c1ccc(F)cc12,-6.847
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2cc(F)cc(Cl)c2)n1,-8.706
N#C[C@@H]1CN(C(=O)OCC(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,-8.053
CCC(=O)Nc1ccc(CNc2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1,-6.356
C#CCSc1nsc(SCC#C)c1C#N,-3.092
C=CC(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4ccc(Cl)cc4)C(=O)NC3=O)c2)CC1,-6.556
Cc1cccc(Nc2sc(-c3ccc(F)cc3F)cc2C(N)=O)n1,-8.684
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OCCNc2cnccn2)c1,-7.774
C[C@H](Nc1cc(N2CCN(C)CC2)nc(-n2cnc3ccncc32)n1)c1ccccc1,-8.368
Cc1cc(C#N)ccc1NC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,-8.901
CC(C)(COC(=O)N1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1)n1cccn1,-5.556
O=C1C=CC(=O)N1CCNc1ncc(C(F)(F)F)cc1Cl,-5.582
COc1cccc(S(=O)(=O)N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)CC2)c1,-6.612
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4C#N)cc23)CC[C@]1(C)N,-10.192
Cn1cc(F)cc([C@H]2CCCN2c2ccn3ncc(C(=O)NC4(C)CC4)c3n2)c1=O,-7.096
CCCn1cc(-c2cn3ncc(C(N)=O)c(N[C@H]4CN(C(=O)C5(C#N)CC5)C[C@H]4CF)c3n2)cn1,-8.227
COCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,-8.609
C[C@@]1(O)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12,-9.314
N#Cc1ccc(Nc2sc(-c3ccccc3)cc2C(N)=O)nc1,-7.881
C[C@](O)(c1ccc(Nc2nn([C@H]3CC[C@H](O)C[C@@H]3C#N)cc2C(N)=O)cc1)C(F)(F)F,-9.2
Cc1cc(Nc2nc3cccc(-c4cnn(CC(C)C)c4)n3n2)ccn1,-9.734
NC(=O)CNC(=O)C(N)c1ccccc1,-5.761
O=C(Nc1nc2cccc(-c3ccc(NS(=O)(=O)C4CC4)cc3)n2n1)C1CC1,-9.433
CN(C)CC(O)c1ccccc1,-6.247
O=C1COc2ccc(CN3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)cc2N1,-8.889
COC(=O)C(O)c1ccccc1,-6.629
CC[C@@H]1CN(C(=O)C2(C#N)CC2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3ccc4c(cnn4C)c3)nc12,-8.15
COCCOc1ccccc1CNC(=O)c1ccccn1,-4.176
CN(CCC#N)S(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,-8.936
CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC(c3nnn[nH]3)C2)CC1,-6.362
CN1CCN(c2ccc(Nc3nc4c(OCc5ccccc5N(C)S(C)(=O)=O)cccn4n3)cc2)CC1,-9.54
CN(C)[C@H]1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1,-8.25
CN(C[C@H]1CC[C@H](N2CN(CC(F)(F)F)C(=O)c3cnc4[nH]ccc4c32)CC1)S(C)(=O)=O,-5.703
C=C(C)C(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1Cl,-4.902
CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)NC2CC2)C1,-8.522
N#CCC1(n2cc(C(N)=O)c(Nc3cncc(F)c3)n2)CCN(C(=O)OCC(F)(F)F)CC1,-7.769
O=C(NC1C=CS(=O)(=O)C1)c1sc2ccccc2c1Cl,-5.792
C=C(C)C(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4cnc(C)s4)c23)c1,-6.392
CN1CCC(CNc2c(Cl)cnc3[nH]c(-c4cccc(S(C)(=O)=O)c4)nc23)CC1,-8.39
CNS(=O)(=O)c1ccccc1,-5.754
COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)c1,-7.616
CN(CC#N)C[C@H]1CC[C@H](N2CN(C)C(=O)c3cnc4[nH]ccc4c32)CC1,-10.196
