Title,docking score
N#C[C@H]1CC(NC(C2CC2)C2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,-5.783
CN(CC1CC1)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)[C@@H](C#N)C1,-7.039
COC(=O)COc1cccc2c(=O)n(CC(=O)NCc3ccc(F)cc3)ccc12,-4.799
CC(C)NC(=O)c1c[nH]c2ncc(C3CC3)nc12,-7.805
Cc1ccc(Cl)cc1-c1c(C(N)=O)cc(-c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)n1C,-8.219
N#C[C@H]1C[C@@](O)(C2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,-8.687
CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(C(F)(F)F)c3)n2)CC1,-7.894
C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2C)c1,-7.869
N#CN[C@@H]1CCc2ccc(-c3ncnc4[nH]ccc34)cc21,-9.624
COc1ccc2nc(C)cc(Sc3nc4ccccc4s3)c2c1,-6.498
CN(c1ncnc2[nH]ccc12)[C@@H]1CCN(S(=O)(=O)c2ccccc2[N+](=O)[O-])C1,-5.53
c1csc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)n1,-8.716
N#Cc1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1C(F)(F)F,-8.397
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cncnc4)cc23)CC[C@]1(C)N,-9.5
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cc(F)cc(F)c2n(C)c1=O,-6.336
c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCC5)CC4)c23)[nH]1,-9.473
CC(Oc1cc(-c2cccc(C3CCNCC3)c2)cnc1N)c1cc(F)ccc1Cl,-8.918
CN(C)CCOC(=O)N1CC[C@@H](C#N)[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,-6.627
CC(C)NC(=O)c1c[nH]c2ncc(Oc3cccc(/C=C(\C#N)C(=O)N(C)C)c3)nc12,-6.43
O=C(CC(F)(F)F)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,-9.366
COc1cc(Nc2ncc(F)c(-c3cc4c(o3)CCN(S(C)(=O)=O)C4)n2)cc(OC)c1OC,-7.361
C=CC(=O)Nc1ccc(CNc2cc(Nc3cnn(C)c3)ncn2)cc1,-6.17
CN(c1ccnc2[nH]ccc12)C1CCCCC1,-8.15
CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2C[C@@H](O)[C@H](C#N)C2)CC1,-7.834
COc1ccc(-c2nc3c(N(C)CC4CCNCC4)c(Cl)cnc3[nH]2)cc1,-7.572
N[C@H]1CCCC[C@H]1Nc1cc2cc[nH]c(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,-9.523
N#Cc1ccc(NC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,-10.12
CC(C)Cn1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,-8.804
C1=CCOCc2cc(ccc2N2CCNCC2)Nc2nccc(n2)-c2cccc(c2)COC1,-4.655
N#Cc1cncc(Nc2nn([C@H]3CCCC[C@@H]3C#N)cc2C(N)=O)c1,-8.729
CS(=O)(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3[nH]cc(C#N)c3n2)C1,-8.499
CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)cc(-c4ccccc4)cc23)CC1,-8.117
CC(C)(O)C1CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,-5.744
CCc1cccc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,-7.223
O=C1COc2ccc(CN3CCC(c4nnn5cnc6[nH]ccc6c45)CC3)cc2N1,-8.889
CN(C)C(=O)/C(C#N)=C/c1cccc(-c2cnc3[nH]cc(C(=O)C(C)(C)C)c3n2)c1,-5.872
C[C@H]1Nc2nc(ncc2Cl)Nc2cccc(c2)COc2cccc1c2,-5.56
C/C=C/S(=O)(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,-6.077
O=C(Nc1ccc2[nH]ncc2c1)c1cccc(Cn2cnnn2)c1,-7.541
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(NCc2cccc(NC(=O)/C=C/CN(C)C)c2)n1,-7.353
Cn1cc(-c2cn3ncc(C(N)=O)c(N[C@@H]4CN(C(=O)C5(C#N)CC5)C[C@@H]4CF)c3n2)cn1,-9.508
CSc1ncc(-c2cnc3[nH]ccc3n2)c(N[C@H]2CCCN(S(=O)(=O)CC(C)C)C2)n1,-7.046
C=CC(=O)Nc1ccc(CNc2nc(Nc3cnn(C)c3)ncc2Cl)cc1,-8.508
CNc1nc(Nc2cnn(CCCCCC(=O)NO)c2)ncc1Cl,-7.175
CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CCCC2)C1,-7.46
c1ccc(CCNc2nc(-c3ccccn3)nc3ccccc23)cc1,-7.472
CN1CCC(c2cccc(Nc3nc4c(-c5cccc(N(C)S(C)(=O)=O)c5)cccn4n3)c2)CC1,-6.896
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)cc(N3CCOCC3)n2)n[nH]1,-6.949
CC(C#N)=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,-8.764
CCOC(=O)c1c[nH]c2ncnc(-c3cccc(OCC(F)(F)F)c3)c12,-6.483
Cc1cc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,-7.753
CC(C)(C)OC(=O)N1CCC(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,-7.205
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2cccc(F)c21,-7.498
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)c4c(Cl)cccc4Cl)n3)n2)cc1,-8.313
Cc1nn(CC2CC2)nc1-c1ncnc2[nH]ccc12,-8.865
Cc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,-8.56
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,-5.058
O=C(CCCCCCn1cc(Nc2ncc(Cl)c(NC3CC3)n2)cn1)NO,-8.31
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2cncc(C#N)c2)CC1,-8.131
C[C@@H]1C[C@@H](CS(=O)(=O)N2CC[C@H](CO)C2)CC[C@@H]1N(C)c1ncnc2[nH]ccc12,-9.037
NC(=O)c1cc(-c2ccccc2F)sc1Nc1cccc(CN2CCOCC2)n1,-7.297
Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2ccccc2o1,-8.81
Cn1cnc(Nc2ncc(Cl)c(NC3CCC4(CC3)CCN(C(=O)CC#N)CC4)n2)c1,-9.06
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2cccc3ccccc23)CC1,-7.211
CNS(=O)(=O)[C@H]1CCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,-7.961
CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC(c3ncccn3)C2)CC1,-7.6
CC(C)NC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)CC1,-7.374
N#CCC1(n2cc(C(N)=O)c(Nc3cncc(F)c3)n2)CCN(C(=O)OCC(F)F)CC1,-7.557
CCc1nc(Nc2nc3c(cc(C(=O)N(C4CC4)C4CC4)n3CC)c3c2ncn3C)sc1C,-9.215
CN(C)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)nc3)n2)[C@@H](C#N)C1,-8.194
C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2F)c1,-6.536
Cc1noc(C)c1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,-9.288
N#Cc1ccc(N2CCC(Nc3cc(Nc4cnccn4)ncc3C(N)=O)CC2)nc1,-6.508
CS(=O)(=O)c1ccc(-c2cccn3nc(N)nc23)cc1,-9.28
N#CCCN(CCC#N)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,-8.222
CC(C)(C)OC(=O)N1CC[C@H](C#N)[C@@H](n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,-7.203
Cc1cc(Nc2nc(N[C@H](C)c3ncc(F)cn3)c(C#N)nc2C)n[nH]1,-7.92
CCOc1ccc(-c2cc3c(N[C@@H]4CC[C@](C)(N)C4(C)C)c(C(N)=O)cnn3c2)cn1,-9.308
C[C@@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CCCCC1,-7.033
CN(c1ncnc2[nH]ccc12)[C@@H]1CCN(S(C)(=O)=O)C1,-8.916
OC(CNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)c1ccccc1,-10.174
CCCCN(C)c1ncc(NS(=O)(=O)c2ccccc2C)cc1C(=O)O,-4.384
CCOC(=O)N1CCC[C@@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)C1,-6.829
O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CN3CCCS3(=O)=O)CC2)CN1C1CC1,-4.33
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCCN4CCOCC4)c(Cl)c3)ncc2Cl)c1,-8.624
c1cc2c(ncc3onc(C4CCCCC4)c32)[nH]1,-9.143
CC(C)(C)OC(=O)NC1CC[C@H](C#N)C(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,-8.252
N#C[C@H]1C[C@H](NCC2(O)CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,-8.804
C[C@@H]1[C@H]2CN(C(=O)C(C)(C)O)C[C@H]2C[C@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(C)c3)cc12,-8.345
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(S(=O)(=O)c2ccccc2Cl)CC1,-6.261
COc1ccc(-c2nc3c(NCC4CCNCC4)c(Cl)cnc3[nH]2)c(C)c1,-8.294
N#C[C@H]1CC[C@@H](NCc2ccccc2)C[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,-8.255
N#C[C@@H]1CN(C(=O)OC2CCCC2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,-5.235
N#C[C@@H]1CN(Cc2cnccn2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,-8.39
C=CC(=O)Nc1cccc(CNc2cc(Nc3cnn(CCOC)c3)ncn2)c1,-7.096
COc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)cc1,-8.219
Cc1ncc(CN2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)s1,-7.752
COc1cc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)c(F)c4)c3o2)cc(OC)c1OC,-9.574
Cl.O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCCC1,-8.519
C=CC(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,-5.626
Cc1ccc(NC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)cc1Cl,-7.185
FC1(F)CCC(c2nnn3cnc4[nH]ccc4c23)CC1,-9.746
CC(C)(CNC(=O)OC(C)(C)C)CNc1cc[nH]c(=O)c1-c1nc2c([nH]1)CCCC2,-8.572
COc1ccc(-c2ccc3cnc(Nc4ccc(N5CCN(C)CC5)c(F)c4)nn23)cn1,-9.27
O=c1[nH]c2cnc3[nH]ccc3c2n1C1CCCCCC1,-9.325
N#C[C@@H]1CS(=O)(=O)C[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,-8.49
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)Nc2ccc(F)c(F)c2)C1,-7.851
CCCn1c(CC)nc([N+](=O)[O-])c1S(=O)(=O)c1ccccc1,-6.668
Cc1ccc(Nc2nc(N[C@@H]3CCOC[C@@H]3N)ncc2C(N)=O)cc1,-7.278
COc1cc2cc(c1OCCN1CCCC1)CN(C)C/C=C/CCOc1cccc(c1)-c1ccnc(n1)N2,-4.529
CCNC(=O)c1cnc(Nc2ccc(F)cn2)cc1Nc1ccccc1C(N)=O,-8.848
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,-5.836
CCS(=O)(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,-7.096
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(NCc2ccccc2)CC1,-7.723
COc1cc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3o2)cc(OC)c1OC,-9.222
C[C@H](Nc1nc(Nc2cn(C)cn2)c2ccn(C)c2n1)c1ncc(F)cn1,-6.609
CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(S(=O)(=O)c3ccc(Oc5ccccc5)nc3)C4)n[nH]c2c1,-5.032
C[C@@H](NC(=O)c1ccc(N(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)c(F)c1)c1ccccc1,-7.849
CCCOc1cccc(-c2cc(C(N)=O)c3[nH]c4ccc(C(=O)N5CCOCC5)cc4c3c2)c1,-8.068
CN(C)C(=O)c1ccc2c(c1)/C(=C/c1ccc[nH]1)C(=O)N2,-7.696
CN1CCN(c2ccc(Nc3nc4c(CCc5ccccc5N(C)S(C)(=O)=O)cccn4n3)cc2)CC1,-9.604
COc1ccc(-c2nc3c(NCC4CCN(C)CC4)c(Cl)cnc3[nH]2)cc1,-7.867
CCCS(=O)(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3[nH]ncc3n2)C1,-8.474
Cc1cc(C)cc(Nc2cc(NC3CCCC3)c3ncc(C(N)=O)n3n2)c1,-7.25
Cc1ccc(Cl)cc1-n1cc(-c2ccnc(N)n2)cn1,-7.939
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)nc2)n1,-8.171
O=C(CCCCCCn1cc(Nc2ncc(Cl)c(N3CCOCC3)n2)cn1)NO,-7.348
N#C[C@@H]1C[C@H](C(=O)N2CC3(CCC3)C2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,-6.323
N#C[C@H]1C[C@@H](C(=O)NC2COC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,-7.223
N#CCC1(C2C=C(C(N)=O)C(Nc3ccnc(F)c3)=N2)CCC(NC2CCOCC2)CC1,-5.129
NC(=O)c1cc(-c2ccc(Cl)cc2)nc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,-8.392
CC(C)(O)C1CN([C@@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,-8.512
Cn1cc(Nc2ncc(Cl)c(NC3COC4C(NS(C)(=O)=O)COC34)n2)cn1,-8.683
NC(=O)c1ccc2c(c1)nc([C@H]1CC[C@H](O)CC1)n2CCO,-8.304
C[C@@H]1CN(c2ncc(C#N)cn2)C[C@@H]1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC(C)(C)O)c3)nc12,-9.015
O[C@H]1CC[C@@H](c2nnn3cnc4[nH]ccc4c23)CC1,-10.125
FC(F)(F)C(F)(F)CNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,-9.485
[C-]#[N+]/C(=C/c1ccc(Nc2cnc3[nH]cc(C(=O)C(C)(C)C)c3n2)cc1)C(=O)N1CCC1,-6.742
NC(=O)c1cc(-c2ccc3scnc3c2)nc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,-8.462
CNC(=O)c1cnc(N)c2cc(-c3ccc(S(=O)(=O)NC(C)(C)C)cc3)sc12,-6.271
CS(=O)(=O)N1CCC[C@H](Nc2nc(Nc3ccncc3)ncc2-c2cnc3[nH]ccc3n2)C1,-8.446
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccoc5)cc4c32)ccc1C,-7.56
C=CC(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccc(F)cc45)C(=O)NC3=O)c2)CC1,-6.2
CN(C)CCOC(=O)N1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1,-7.984
COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc(C4CCN(CC(=O)N(C)C)CC4)cc3)nc12,-6.525
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2ccc(C#N)cc2)CC1,-8.141
COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCCCC1,-5.629
C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)NS(=O)(=O)c1ccccc1)n2C)c1ccccc1,-6.481
N#C[C@H]1C[C@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,-8.691
CC1(N[C@@H]2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)CC1,-6.795
CC(C)c1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,-6.953
N#C[C@@H]1C(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCC[C@H]1O,-9.401
COc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1F,-9.334
N#Cc1cccc(CN2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)c1,-8.471
CC(=O)Nc1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)cc1,-9.143
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCC(=O)N4CCOCC4)c(OC)c3)ncc2F)c1,-8.735
N#CC[C@]1(n2cc(C(N)=O)c(Nc3ccccc3)n2)C[C@@H](C#N)C1,-7.749
Cc1c(CN2CC[C@@H](C#N)[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)cnn1C,-7.554
FC(F)(F)Oc1ccc(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,-8.007
CNC(=O)c1cnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,-7.36
COc1cc(Nc2nc3cccc(-c4cccc(NS(C)(=O)=O)c4)c3o2)cc(OC)c1OC,-9.727
CN(CCC(F)(F)F)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1,-8.235
C[C@H](Nc1cc(N2CCN(C)CC2)nc(-n2cnc3ccncc32)n1)c1ccccc1,-8.368
CNC(=O)c1cnc(Nc2ccc(F)cn2)cc1Nc1ccccc1,-6.59
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(Cc2cscn2)CC1,-6.65
CNC(=O)c1cnc(Nc2ccc(F)cn2)cc1Nc1ccc(C(N)=O)cc1OC,-9.407
CN[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,-9.892
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(Cc2cnccn2)CC1,-6.576
C=C(C)C(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1C#N,-6.046
c1cc2c3c(cnc2[nH]1)CCCN3C1CCCCC1,-9.073
CS(=O)(=O)c1ccc(-c2cccc3nc(Nc4cccc(CN5CCOCC5)c4)nn23)cc1,-9.271
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCCN(c3ccnc(F)c3)C2)c1,-5.964
Cc1noc(-c2ccc(Nc3nn(C4(CC#N)CCN(C(=O)OC(C)(C)C)CC4)cc3C(N)=O)cc2)n1,-7.204
CCCN(CCC)c1cc(-c2c(N)nn3cccnc23)ncn1,-8.466
CC(C)(C)OC(=O)N1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1,-3.798
CS(=O)(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,-7.723
N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)nc1,-8.577
COc1ccc2cc1-c1ccnc(n1)Nc1ccc(OCCN3CCCC3)c(c1)COCC=CCOC2,-5.36
Cc1nc2cnc3[nH]ccc3c2n1C1CCCCC1,-9.706
COc1ccc(-c2nc3c(NCC4CCN(C)CC4)c(C(N)=O)cnc3[nH]2)cc1,-7.906
CC(C)COC(=O)N1C[C@H](N(C)c2ncnc3[nH]ccc23)C2(CC2)C1,-6.913
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(Cl)c2)n1,-8.261
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2c(F)cccc21,-6.287
COC(=O)C1CCc2[nH]c(-c3c(N[C@H]4CC[C@@H](N)CC4)cc[nH]c3=O)nc2C1,-9.227
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,-8.685
N#C[C@H]1C[C@H](N[C@@H](C2CC2)C(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,-8.06
COCCCOC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,-7.303
Cc1c(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)cccc1-n1cnc2ccccc2c1=O,-7.032
CS(=O)(=O)N1CCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)CC1,-9.407
NC(=O)c1cc(-c2ccccc2)sc1Nc1cc(F)ccn1,-7.002
CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCCC(C(F)(F)F)C2)CC1,-7.13
c1ccc(-c2c(-c3ccc(OCCN4CCCCC4)cc3)oc3nccc(NCCCn4ccnc4)c23)cc1,-8.544
Cn1c(C(=O)NCCCN2CCOCC2)cc2c(-c3ccc(NC(=O)c4ccc(C#N)cc4)cc3)ncnc21,-6.989
N#C[C@@H]1CCOC[C@H]1n1cc(C(N)=O)c(Nc2ccccc2)n1,-8.466
CCC(=O)Nc1ccc(-c2ncnc3c2cc(C(N)=O)n3C)cc1,-7.491
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(Nc2cccc(Cl)c2)CC1,-7.519
N#C[C@@H]1CN(C(=O)OCC(F)F)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,-7.696
CN(CCO/N=C1C(=C2/C(=O)Nc3cc(Br)ccc32)/Nc2ccccc2/1)CC(O)CO,-8.744
N#CC[C@H]1CC[C@H](n2c(CC(=O)N[C@H]3CC[C@H](O)CC3)nc3cnc4[nH]ccc4c32)CC1,-10.93
CN1CCC(CNc2c(Cl)cnc3[nH]c(-c4cccc(S(C)(=O)=O)c4)nc23)CC1,-8.39
CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(C(=O)C(F)(F)F)cc3)n2)CC1,-8.043
O=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,-9.521
CCNC(=O)c1ccc(Nc2nccc(N3C[C@@H]4CC[C@H]3CN4C(=O)C3CC3)n2)cc1,-7.667
Cc1cc(C)cc(NC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)c1,-7.459
CN1CCN(C(=O)c2ccc3[nH]c4c(C(N)=O)cc(-c5ccc(Cl)cc5)cc4c3c2)CC1,-8.019
CC(C(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1)C(F)(F)F,-6.503
N#C[C@H]1C[C@@H](N2CC(O)(C(F)(F)F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,-7.927
CC(C)COC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,-7.233
CN1CCN(c2ccc(Nc3nc4c(NCc5ccccc5S(C)(=O)=O)cccn4n3)cc2)CC1,-9.117
COc1cc(-c2cnc3[nH]cc(C(=O)N[C@H](C)C(=O)N4CC(C#N)C4)c3n2)cc(OC)c1OC,-9.589
CCOC(=O)c1c[nH]c2ncnc(-c3ccc4ccccc4c3)c12,-7.22
N#CCC(=O)N1CCCC12CN(c1ncnc3[nH]ccc13)CCC2(F)F,-8.102
CN1C/C=C/CCOc2cc(ccn2)-c2ccnc(n2)Nc2cccc(c2)C1,-8.468
CN(C)c1cccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)c1,-8.913
O=C1c2cnc3[nH]ccc3c2N([C@H]2CC[C@H](CF)CC2)CN1C1CC1,-10.374
Cc1cnc(NC(=O)C2CC2)nc1-c1c[nH]c2c(NC(=O)[C@H](C)N3CCN(C)CC3)cccc12,-6.045
CC1CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccccc4)n3)[C@@H](C#N)C2)C1,-5.843
C[C@H](Nc1ncc(C(N)=O)c2[nH]c3ccc(F)cc3c12)C(C)(C)C,-6.401
N#CCC(=O)N1CCCCCC12CCCN(c1ncnc3[nH]ccc13)C2,-5.314
N#CCC(=O)N1CCC(n2nc(Br)c3c(N)ncnc32)CC1,-8.209
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(Cc2ccccc2F)CC1,-7.586
COc1cc(N2CCN(C[C@H](C)O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3N(C)S(C)(=O)=O)n2n1,-7.552
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)cc4F)c3n2)cc(OC)c1OC,-9.311
O=C(CO)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,-9.117
CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3cc(F)cc(F)c3)n2)CC1,-7.727
O=C(Nc1nncs1)N1CCCC(c2nnn3cnc4[nH]ccc4c23)C1,-8.04
Cc1cnc(Nc2cc(N3CCN(C)CC3)cc(S(C)(=O)=O)c2)nc1Nc1cccc(CO)c1,-9.018
CCC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)NCCCN2CCOCC2)n3C)cc1,-7.229
Cn1cc(-c2cncc(Nc3nn(C4(CC#N)CCN(C(=O)OCC(F)(F)F)CC4)cc3C(N)=O)c2)cn1,-7.736
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OCCN2CCOCC2)CC1,-7.56
